,Date,Month-Year,Warehouse Code,Customer Code,Order Number,Order Line Number,Item Code,Units,Euros
102417,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,58,8128741-41,50.0,94.82
102418,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,59,924593-93,4.0,455.15
102419,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,60,927818-18,60.0,137.0
102420,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,63,8794311-11,50.0,109.7
102421,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,64,900338-38,30.0,34.2
102422,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,65,918463-63,30.0,34.2
102423,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,69,8481541-41,40.0,64.56
102424,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,70,8871561-61,30.0,27.24
102425,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,72,9126352-52,30.0,51.6
102426,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,73,918470-70,30.0,19.67
102427,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,74,920293-93,75.0,120.29
102428,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,75,937508-08,52.0,122.75
102429,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,76,937443-43,20.0,92.6
102430,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,77,9020801-01,12.0,36.13
102431,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,78,888695-95,25.0,31.4
102432,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,79,946442-42,25.0,83.98
102433,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,80,978004-04,12.0,24.88
102434,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,81,8902871-71,25.0,45.77
102435,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,82,937513-13,24.0,46.12
102436,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,83,83256610-10,24.0,18.16
102437,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,84,999916-16,20.0,25.72
102438,2021-01-18 00:00:00.000,1-2021,3403434,5003451-51,21001785,85,992658-58,60.0,204.82
102439,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,1,8902753-53,75.0,39.72
102440,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,2,8902772-72,75.0,68.85
102441,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,3,8902742-42,100.0,69.1
102442,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,4,964912-12,25.0,10.47
102443,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,5,861126-26,50.0,27.49
102444,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,6,861127-27,50.0,27.49
102445,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,7,861129-29,50.0,27.49
102446,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,8,861131-31,50.0,27.49
102447,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,9,861133-33,100.0,54.98
102448,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,10,8902764-64,50.0,15.89
102449,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,11,8575614-14,24.0,36.68
102450,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,12,937515-15,60.0,152.52
102451,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,13,937513-13,48.0,92.24
102452,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,14,875708-08,75.0,77.55
102453,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,15,875711-11,75.0,82.46
102454,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,16,1199005728-28,36.0,61.37
102455,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,17,875710-10,100.0,63.05
102456,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,19,9581671-71,30.0,50.39
102457,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,21,875577-77,100.0,48.42
102458,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,22,875579-79,100.0,48.42
102459,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,23,8289662-62,36.0,101.86
102460,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,24,920293-93,75.0,120.29
102461,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,25,937508-08,78.0,184.12
102462,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,26,888695-95,75.0,94.19
102463,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,27,841800-00,50.0,157.37
102464,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,28,8871561-61,100.0,90.79
102465,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,29,8755911-11,50.0,77.68
102466,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,30,8755761-61,50.0,25.47
102467,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,31,8803271-71,75.0,38.21
102468,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,32,8803251-51,25.0,45.9
102469,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,33,8803232-32,50.0,39.85
102470,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,34,875582-82,75.0,57.5
102471,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,35,921216-16,75.0,119.24
102472,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,36,919266-66,20.0,6.15
102473,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,37,943452-52,40.0,50.84
102474,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,38,8794311-11,60.0,131.64
102475,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,40,8695976-76,100.0,206.79
102476,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,41,8128704-04,120.0,116.81
102477,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,42,8128741-41,120.0,227.57
102478,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,43,9649051-51,60.0,77.17
102479,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,44,919289-89,40.0,45.6
102480,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,45,8481541-41,60.0,96.84
102481,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,46,9003561-61,60.0,61.13
102482,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,47,887776-76,60.0,57.8
102483,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,48,802078-78,100.0,91.52
102484,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,49,8922912-12,40.0,51.45
102485,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,50,802077-77,120.0,109.82
102486,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,51,895956-56,60.0,62.04
102487,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,52,902126-26,100.0,128.62
102488,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,53,949898-98,60.0,57.8
102489,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,54,8031256-56,40.0,27.64
102490,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,55,830865-65,80.0,117.02
102491,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,56,8308621-21,120.0,76.87
102492,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,57,8308601-01,80.0,51.25
102493,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,58,872725-25,40.0,25.62
102494,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,59,872721-21,80.0,51.25
102495,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,60,918526-26,40.0,25.62
102496,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,61,802063-63,60.0,37.52
102497,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,62,841360-60,72.0,81.35
102498,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,63,926275-75,40.0,36.72
102499,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,64,9373901-01,40.0,21.18
102500,2021-01-18 00:00:00.000,1-2021,3403434,5003476-76,21001330,65,9262741-41,40.0,17.75
113855,2021-01-19 00:00:00.000,1-2021,3403434,115-15,21000061,1,8507322-22,2.0,0.0
113856,2021-01-19 00:00:00.000,1-2021,3403434,115-15,21000061,3,968422-22,1.0,0.0
113857,2021-01-19 00:00:00.000,1-2021,3403434,115-15,21000061,4,8223161-61,2.0,0.0
113858,2021-01-19 00:00:00.000,1-2021,3403434,115-15,21000061,5,942104-04,5.0,0.0
113859,2021-01-19 00:00:00.000,1-2021,3403434,115-15,21000061,6,8922931-31,5.0,0.0
113860,2021-01-19 00:00:00.000,1-2021,3403434,115-15,21000061,7,8932331-31,1.0,0.0
113861,2021-01-19 00:00:00.000,1-2021,3403434,115-15,21000061,8,8418361-61,20.0,0.0
113862,2021-01-19 00:00:00.000,1-2021,3403434,115-15,21000061,9,964800-00,10.0,0.0
113863,2021-01-19 00:00:00.000,1-2021,3403434,115-15,21000061,10,8209022-22,5.0,0.0
113864,2021-01-19 00:00:00.000,1-2021,3403434,115-15,21000061,11,802308-08,5.0,0.0
113865,2021-01-19 00:00:00.000,1-2021,3403434,115-15,21000061,12,802305-05,5.0,0.0
113866,2021-01-19 00:00:00.000,1-2021,3403434,115-15,21000061,13,918515-15,2.0,0.0
114363,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002048,1,830622-22,510.0,701.1
114364,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002048,2,952494-94,216.0,419.41
114365,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002048,3,952530-30,260.0,438.44
114366,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002048,4,918779-79,2.0,396.25
114367,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002048,5,943832-32,5.0,0.0
114368,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,1,8871292-92,20.0,25.72
114369,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,2,897785-85,20.0,19.27
114370,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,3,802078-78,40.0,36.61
114371,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,4,992654-54,40.0,27.24
114372,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,5,992657-57,40.0,32.28
114373,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,6,992656-56,40.0,23.2
114374,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,7,9262741-41,20.0,8.88
114375,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,8,942047-47,20.0,17.05
114376,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,9,9017582-82,24.0,12.95
114377,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,10,8128741-41,40.0,75.86
114378,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,11,918470-70,30.0,19.67
114379,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,12,9003561-61,20.0,20.38
114380,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,13,802077-77,80.0,73.22
114381,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,14,902126-26,40.0,51.45
114382,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,15,8022921-21,20.0,20.07
114383,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,16,837394-94,20.0,20.38
114384,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,17,992668-68,50.0,80.7
114385,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,18,999916-16,60.0,77.17
114386,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,19,8031246-46,20.0,13.82
114387,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,20,802065-65,20.0,12.51
114388,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,21,918463-63,40.0,45.6
114389,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,22,900338-38,40.0,45.6
114390,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,23,982898-98,60.0,169.47
114391,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,24,8695976-76,40.0,82.72
114392,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,25,802063-63,40.0,25.02
114393,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,26,802064-64,20.0,12.51
114394,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,27,8128704-04,60.0,58.4
114395,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,28,8871631-31,60.0,103.19
114396,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,29,967378-78,20.0,16.04
114397,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,30,964805-05,20.0,15.94
114398,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,31,964806-06,20.0,15.94
114399,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,32,964765-65,20.0,19.87
114400,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,33,802797-97,20.0,18.46
114401,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,34,802798-98,20.0,18.46
114402,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,35,964764-64,20.0,19.87
114403,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,36,943453-53,40.0,50.84
114404,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,37,949875-75,20.0,15.94
114405,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,38,8308611-11,20.0,12.81
114406,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,39,8308581-81,20.0,12.81
114407,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,40,918526-26,20.0,12.81
114408,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,41,918527-27,20.0,12.81
114409,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,42,8308591-91,60.0,38.44
114410,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,43,8308601-01,60.0,38.44
114411,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,44,8308621-21,20.0,12.81
114412,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,45,830864-64,40.0,58.51
114413,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,46,872726-26,40.0,25.62
114414,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,47,872725-25,30.0,19.22
114415,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,48,872721-21,40.0,25.62
114416,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,49,919261-61,20.0,6.36
114417,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,50,861130-30,25.0,13.75
114418,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,51,921216-16,25.0,39.75
114419,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,52,892273-73,25.0,26.73
114420,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,53,8206444-44,20.0,16.85
114421,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,54,892279-79,20.0,31.17
114422,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,55,892278-78,20.0,31.17
114423,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,56,812105-05,6.0,18.01
114424,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,57,9581661-61,12.0,26.87
114425,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,58,905470-70,25.0,27.49
114426,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,59,875593-93,25.0,43.5
114427,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,60,8803251-51,25.0,45.9
114428,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,61,8755731-31,25.0,45.9
114429,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,62,8803232-32,25.0,19.92
114430,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,63,8803271-71,25.0,12.74
114431,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,64,8755761-61,25.0,12.74
114432,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,65,8755921-21,50.0,20.68
114433,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,66,964859-59,40.0,50.03
114434,2021-01-19 00:00:00.000,1-2021,3403434,5002915-15,21002514,67,888695-95,25.0,31.4
115944,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,1,8871561-61,350.0,458.85
115945,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,2,888695-95,300.0,547.2
115946,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,3,83256610-10,288.0,305.74
115947,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,4,875708-08,150.0,225.51
115948,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,5,942082-82,20.0,39.19
115949,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,6,893133-33,80.0,137.37
115950,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,7,888751-51,48.0,56.09
115951,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,8,875586-86,400.0,632.68
115952,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,9,8755921-21,25.0,14.96
115953,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,10,8571482-82,80.0,230.28
115954,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,11,8902764-64,50.0,23.16
115955,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,12,897001-01,50.0,93.34
115956,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,13,824755-55,40.0,41.32
115957,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,14,8308601-01,400.0,373.36
115958,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,15,802077-77,200.0,285.0
115959,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,16,8128704-04,300.0,429.63
115960,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,17,8022921-21,130.0,188.96
115961,2021-01-19 00:00:00.000,1-2021,3403434,5397843-43,21002928,18,8308621-21,100.0,93.34
128658,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,1,802052-52,1200.0,1198.92
128659,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,2,802054-54,1200.0,1198.92
128660,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,3,802063-63,560.0,439.1
128661,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,4,8128741-41,1680.0,3994.37
128662,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,5,875586-86,700.0,938.42
128663,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,6,802078-78,400.0,483.12
128664,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,7,802077-77,1280.0,1545.98
128665,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,8,8803271-71,700.0,447.02
128666,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,9,875710-10,700.0,553.28
128667,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,10,892273-73,700.0,938.42
128668,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,11,893133-33,380.0,564.68
128669,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,12,902126-26,560.0,903.0
128670,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,13,905470-70,775.0,1068.34
128671,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,13,905470-70,225.0,310.16
128672,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,14,927818-18,1200.0,3816.84
128673,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,15,935588-88,560.0,1579.31
128674,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,16,942103-03,560.0,1172.14
128675,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,17,964787-87,560.0,506.41
128676,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,18,964859-59,760.0,1191.83
128677,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,19,9672961-61,800.0,1547.92
128678,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,20,8871561-61,840.0,956.09
128679,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,21,8022932-32,840.0,2076.9
128680,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,22,8479004-04,560.0,1165.02
128681,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,23,841360-60,216.0,305.94
128682,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,24,920293-93,375.0,754.05
128683,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,25,937508-08,520.0,1538.89
128684,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,26,888681-81,336.0,792.49
128685,2021-01-20 00:00:00.000,1-2021,3403434,5029913-13,21002923,27,8755831-31,500.0,1707.35
128976,2021-01-20 00:00:00.000,1-2021,3403434,5006517-17,21002317,1,952530-30,200.0,363.28
128977,2021-01-20 00:00:00.000,1-2021,3403434,5006517-17,21002317,2,866370-70,120.0,156.83
128978,2021-01-20 00:00:00.000,1-2021,3403434,5006517-17,21002317,3,862286-86,120.0,109.34
128979,2021-01-20 00:00:00.000,1-2021,3403434,5006517-17,21002317,4,952494-94,48.0,90.36
131439,2021-01-20 00:00:00.000,1-2021,3403434,5340669-69,21000019,1,8805374-74,6480.0,4795.2
131440,2021-01-20 00:00:00.000,1-2021,3403434,5340669-69,21000019,2,896996-96,5250.0,5670.0
183612,2021-01-26 00:00:00.000,1-2021,3403434,5029913-13,21003871,1,918777-77,1440.0,2283.12
183613,2021-01-26 00:00:00.000,1-2021,3403434,5029913-13,21003871,2,950359-59,900.0,1368.09
183614,2021-01-26 00:00:00.000,1-2021,3403434,5029913-13,21003871,3,830622-22,1800.0,2640.06
197241,2021-01-27 00:00:00.000,1-2021,3403434,5340672-72,21000117,1,8949591-91,6000.0,2940.0
197242,2021-01-27 00:00:00.000,1-2021,3403434,5340672-72,21000117,2,952547-47,3600.0,2772.0
207977,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,1,802052-52,1200.0,1198.92
207978,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,2,802051-51,1200.0,1198.92
207979,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,3,802054-54,1200.0,1198.92
207980,2021-01-28 00:00:00.000,1-2021,3403434,5029913-13,21004423,4,802063-63,1120.0,878.19
